,Treatment,true_ite,predicted_ite,diff_ite,yf_true,yf_hat,diff_yf_DR,diff_yf_w/oDR,diff_yf_DR_prob,diff_yf_w/oDR_prob,diff_yf_DR <= diff_yf_w/oDR _values
1680,1,0,-0.017182954,0.017182954,0,0.076495104,0.076495104,0.09932261,0.000154916,0.000195354,1
1681,0,0,-0.057650059,0.057650059,0,0.146562994,0.146562994,0.175392851,0.000296817,0.000344974,1
1682,0,0,-0.023778141,0.023778141,0,0.135327071,0.135327071,0.185325593,0.000274062,0.00036451,1
1683,1,0,-0.013032727,0.013032727,0,0.113555856,0.113555856,0.134666577,0.000229971,0.000264871,1
1684,0,0,-0.028384514,0.028384514,0,0.105901033,0.105901033,0.11711774,0.000214469,0.000230355,1
1685,0,0,-0.016924277,0.016924277,0,0.100354493,0.100354493,0.123290986,0.000203236,0.000242497,1
1686,0,0,-0.04835064,0.04835064,0,0.136060864,0.136060864,0.166262016,0.000275548,0.000327015,1
1687,1,0,-0.014966771,0.014966771,0,0.073818102,0.073818102,0.092428096,0.000149495,0.000181794,1
1688,1,0,0.007177353,0.007177353,0,0.349834025,0.349834025,0.50396657,0.000708477,0.000991234,1
1689,0,0,-0.028621852,0.028621852,0,0.102563187,0.102563187,0.12116643,0.000207709,0.000238318,1
1690,1,0,0.005554736,0.005554736,0,0.134167194,0.134167194,0.153391019,0.000271713,0.000301699,1
1691,1,0,-0.018023558,0.018023558,0,0.087472163,0.087472163,0.118728049,0.000177147,0.000233522,1
1692,0,-1,-0.026235484,0.973764539,1,0.091561995,0.908438027,0.901174843,0.001839752,0.00177249,0
1693,0,0,-0.020559289,0.020559289,0,0.106840432,0.106840432,0.136914238,0.000216371,0.000269292,1
1694,0,0,-0.024651572,0.024651572,0,0.090940714,0.090940714,0.101317465,0.000184171,0.000199278,1
1695,1,0,-0.02312018,0.02312018,0,0.068920135,0.068920135,0.073650904,0.000139576,0.000144861,1
1696,0,0,-0.028416276,0.028416276,0,0.106060311,0.106060311,0.138609916,0.000214791,0.000272627,1
1697,1,0,-0.018972799,0.018972799,0,0.070216089,0.070216089,0.083623603,0.0001422,0.000164476,1
1698,0,1,-0.03036043,1.03036046,0,0.176039219,0.176039219,0.225363523,0.000356511,0.00044326,1
1699,0,0,-0.01368095,0.01368095,0,0.084993131,0.084993131,0.099344514,0.000172127,0.000195397,1
1700,0,0,-0.034560762,0.034560762,0,0.105646111,0.105646111,0.120914631,0.000213953,0.000237823,1
1701,0,0,-0.036692556,0.036692556,0,0.097437672,0.097437672,0.112250775,0.000197329,0.000220782,1
1702,0,0,-0.091010079,0.091010079,0,0.227745593,0.227745593,0.283527404,0.000461226,0.00055766,1
1703,0,0,-0.020765997,0.020765997,0,0.08755184,0.08755184,0.098555371,0.000177308,0.000193845,1
1704,1,1,0.010605782,0.989394188,1,0.11243704,0.88756299,0.836237133,0.001797476,0.001644766,0
1705,1,0,-0.011685789,0.011685789,1,0.338344634,0.661655366,0.511749387,0.001339972,0.001006542,0
1706,0,0,-0.018512294,0.018512294,0,0.086898193,0.086898193,0.104071081,0.000175985,0.000204694,1
1707,0,0,-0.027373686,0.027373686,0,0.092342854,0.092342854,0.119317248,0.000187011,0.000234681,1
1708,0,0,-0.002999336,0.002999336,0,0.079601437,0.079601437,0.092827581,0.000161207,0.000182579,1
1709,1,-1,0.00505881,1.005058765,0,0.163802177,0.163802177,0.248999745,0.000331729,0.000489749,1
1710,1,0,0.099263817,0.099263817,1,0.339378387,0.660621643,0.533326089,0.001337879,0.001048981,0
1711,1,0,0.074190497,0.074190497,1,0.402995288,0.597004712,0.428101122,0.001209043,0.000842017,0
1712,0,0,-0.002295174,0.002295174,0,0.087963641,0.087963641,0.109860905,0.000178142,0.000216082,1
1713,1,0,-0.055071555,0.055071555,0,0.095695935,0.095695935,0.129496142,0.000193802,0.000254701,1
1714,0,0,-0.034563571,0.034563571,1,0.392141432,0.607858539,0.441543639,0.001231024,0.000868457,0
1715,1,0,0.002266102,0.002266102,0,0.096624158,0.096624158,0.133590743,0.000195681,0.000262755,1
1716,0,0,-0.021847703,0.021847703,0,0.088636115,0.088636115,0.093758397,0.000179504,0.00018441,1
1717,1,0,-0.023227461,0.023227461,0,0.071398444,0.071398444,0.080229878,0.000144595,0.000157801,1
1718,1,0,-0.01544629,0.01544629,0,0.077154085,0.077154085,0.095174186,0.000156251,0.000187195,1
1719,1,0,0.000104502,0.000104502,0,0.135593846,0.135593846,0.191154689,0.000274602,0.000375976,1
1720,1,0,-0.019632682,0.019632682,0,0.067901239,0.067901239,0.082114212,0.000137512,0.000161508,1
1721,0,0,-0.025084294,0.025084294,0,0.096895836,0.096895836,0.114076808,0.000196232,0.000224374,1
1722,0,-1,-0.012889773,0.987110257,1,0.083903253,0.916096747,0.89947027,0.001855262,0.001769137,0
1723,1,0,-0.003927186,0.003927186,0,0.087027371,0.087027371,0.114668854,0.000176246,0.000225538,1
1724,1,0,-0.019259214,0.019259214,1,0.315829813,0.684170187,0.574066401,0.001385569,0.001129111,0
1725,1,0,-0.015079372,0.015079372,0,0.072182067,0.072182067,0.07929115,0.000146182,0.000155955,1
1726,1,0,-0.019532137,0.019532137,0,0.075422645,0.075422645,0.087202094,0.000152745,0.000171515,1
1727,1,0,-0.013368033,0.013368033,0,0.098256208,0.098256208,0.133460745,0.000198987,0.000262499,1
1728,1,0,0.04504928,0.04504928,1,0.391346902,0.608653069,0.42712158,0.001232633,0.000840091,0
1729,0,0,-0.038762622,0.038762622,0,0.115989909,0.115989909,0.154129758,0.000234901,0.000303152,1
1730,1,0,-0.03297855,0.03297855,0,0.069280207,0.069280207,0.086940072,0.000140305,0.000170999,1
1731,0,-1,-0.007488728,0.992511272,1,0.096842103,0.90315789,0.874431133,0.001829059,0.001719888,0
1732,1,0,-0.020107388,0.020107388,1,0.307215184,0.692784786,0.564288497,0.001403015,0.001109879,0
1733,1,0,-0.018325098,0.018325098,0,0.073766433,0.073766433,0.093556963,0.00014939,0.000184014,1
1734,1,0,0.003826931,0.003826931,0,0.211951971,0.211951971,0.323432207,0.000429241,0.000636148,1
1735,1,0,-0.045057498,0.045057498,0,0.071756691,0.071756691,0.071651533,0.00014532,0.000140929,0
1736,1,0,-0.018167809,0.018167809,0,0.068349913,0.068349913,0.075223155,0.000138421,0.000147954,1
1737,1,0,-0.067755103,0.067755103,1,0.201923847,0.798076153,0.719588816,0.001616249,0.001415334,0
1738,1,0,0.060568511,0.060568511,1,0.36034146,0.63965857,0.484508455,0.001295425,0.000952963,0
1739,0,0,-0.030292146,0.030292146,0,0.115317687,0.115317687,0.137518182,0.000233539,0.00027048,1
1740,1,0,-0.025405027,0.025405027,0,0.067918204,0.067918204,0.087327786,0.000137547,0.000171762,1
1741,0,0,-0.041836254,0.041836254,0,0.158547804,0.158547804,0.201297045,0.000321088,0.000395924,1
1742,0,0,-0.025009535,0.025009535,0,0.090251036,0.090251036,0.103408463,0.000182775,0.000203391,1
1743,0,0,-0.019163147,0.019163147,0,0.097105734,0.097105734,0.121754766,0.000196657,0.000239475,1
1744,1,0,-0.017233349,0.017233349,0,0.079093374,0.079093374,0.097762518,0.000160178,0.000192286,1
1745,0,0,-0.012316152,0.012316152,0,0.084264517,0.084264517,0.101261139,0.000170651,0.000199167,1
1746,1,0,-0.007665031,0.007665031,0,0.107368693,0.107368693,0.156029463,0.000217441,0.000306889,1
1747,0,0,-0.014669955,0.014669955,0,0.084251702,0.084251702,0.099513106,0.000170625,0.000195729,1
1748,0,0,0.025715418,0.025715418,0,0.101750605,0.101750605,0.142149523,0.000206063,0.000279589,1
1749,0,0,0.07100147,0.07100147,1,0.318951517,0.681048512,0.494015455,0.001379247,0.000971662,0
1750,0,0,-0.077460259,0.077460259,1,0.422042549,0.577957451,0.411968768,0.001170469,0.000810287,0
1751,0,-1,-0.019419566,0.980580449,1,0.083458826,0.916541159,0.908329606,0.001856162,0.001786562,0
1752,0,0,-0.018577896,0.018577896,0,0.087787136,0.087787136,0.100975476,0.000177785,0.000198605,1
1753,0,1,0.034952864,0.965047121,0,0.16206558,0.16206558,0.22964187,0.000328212,0.000451675,1
1754,0,0,-0.023255587,0.023255587,0,0.237872019,0.237872019,0.316202462,0.000481734,0.000621928,1
1755,1,0,-0.019439012,0.019439012,0,0.071823813,0.071823813,0.082925193,0.000145456,0.000163103,1
1756,0,0,-0.018383339,0.018383339,0,0.135221452,0.135221452,0.167064086,0.000273848,0.000328593,1
1757,1,0,-0.048053786,0.048053786,0,0.064581677,0.064581677,0.07494162,0.00013079,0.0001474,1
1758,0,0,-0.007438071,0.007438071,0,0.084107809,0.084107809,0.098039284,0.000170334,0.00019283,1
1759,0,0,0.005105592,0.005105592,0,0.114946246,0.114946246,0.148935735,0.000232787,0.000292937,1
1760,1,0,-0.020492323,0.020492323,0,0.081726827,0.081726827,0.098889977,0.000165512,0.000194503,1
1761,1,0,0.041756034,0.041756034,0,0.32118696,0.32118696,0.44387731,0.000650462,0.000873047,1
1762,0,0,-0.000953756,0.000953756,0,0.089792162,0.089792162,0.098648205,0.000181845,0.000194028,1
1763,0,0,-0.016364478,0.016364478,0,0.087917782,0.087917782,0.100382909,0.000178049,0.00019744,1
1764,0,0,-0.085735209,0.085735209,0,0.189327136,0.189327136,0.235474199,0.000383422,0.000463146,1
1765,0,0,-0.031893626,0.031893626,0,0.131064117,0.131064117,0.178612396,0.000265429,0.000351307,1
1766,0,0,0.00668785,0.00668785,1,0.28756988,0.71243012,0.569262981,0.0014428,0.001119664,0
1767,1,0,-0.030382052,0.030382052,0,0.071740031,0.071740031,0.082395285,0.000145287,0.00016206,1
1768,1,0,-0.028219581,0.028219581,0,0.05770991,0.05770991,0.067500122,0.000116873,0.000132764,1
1769,0,0,-0.015491687,0.015491687,0,0.085635304,0.085635304,0.101679347,0.000173427,0.00019999,1
1770,1,0,-0.005547464,0.005547464,1,0.294445544,0.705554485,0.600212097,0.001428876,0.001180536,0
1771,0,0,-0.03069286,0.03069286,0,0.090573356,0.090573356,0.091719203,0.000183427,0.000180399,1
1772,1,0,0.013199568,0.013199568,0,0.163951591,0.163951591,0.218845859,0.000332032,0.00043044,1
1773,0,0,0.000926271,0.000926271,0,0.116367429,0.116367429,0.148308411,0.000235665,0.000291703,1
1774,0,0,0.026491433,0.026491433,0,0.191726267,0.191726267,0.282054454,0.000388281,0.000554763,1
1775,1,0,-0.005818203,0.005818203,0,0.127519041,0.127519041,0.145385951,0.000258249,0.000285955,1
1776,0,0,-0.018779866,0.018779866,0,0.128811866,0.128811866,0.168558866,0.000260867,0.000331533,1
1777,1,0,0.036139637,0.036139637,1,0.400564343,0.599435687,0.444052875,0.001213966,0.000873392,0
1778,0,0,-0.045347288,0.045347288,0,0.170487449,0.170487449,0.209925249,0.000345268,0.000412895,1
1779,1,0,-0.01881846,0.01881846,0,0.087718166,0.087718166,0.11598856,0.000177645,0.000228134,1
1780,0,0,0.027300373,0.027300373,0,0.196742311,0.196742311,0.316488415,0.000398439,0.00062249,1
1781,1,0,-0.032423019,0.032423019,0,0.129776359,0.129776359,0.182666361,0.000262821,0.00035928,1
1782,1,0,-0.016843207,0.016843207,0,0.078092173,0.078092173,0.094746597,0.000158151,0.000186354,1
1783,1,0,0.084959939,0.084959939,1,0.312434286,0.687565684,0.520257235,0.001392445,0.001023276,0
1784,0,0,-0.049261652,0.049261652,0,0.140968233,0.140968233,0.17507495,0.000285486,0.000344349,1
1785,1,0,-0.003095903,0.003095903,0,0.082717441,0.082717441,0.110702001,0.000167518,0.000217736,1
1786,1,0,-0.035045646,0.035045646,0,0.079112038,0.079112038,0.091290802,0.000160216,0.000179557,1
1787,0,0,-0.01850947,0.01850947,0,0.086984232,0.086984232,0.10065107,0.000176159,0.000197967,1
1788,1,1,-0.037105598,1.03710556,1,0.079511121,0.920488894,0.907241225,0.001864157,0.001784421,0
1789,1,1,-0.00351502,1.003515005,1,0.098561294,0.901438713,0.863544226,0.001825577,0.001698475,0
1790,1,0,0.005131334,0.005131334,0,0.093681626,0.093681626,0.129207224,0.000189722,0.000254133,1
1791,1,0,0.068006381,0.068006381,1,0.203118712,0.796881318,0.736392379,0.001613829,0.001448385,0
1792,0,0,-0.015494429,0.015494429,0,0.085027583,0.085027583,0.101464063,0.000172196,0.000199566,1
1793,0,0,-0.025529183,0.025529183,0,0.136726439,0.136726439,0.172712594,0.000276896,0.000339702,1
1794,0,0,-0.051083088,0.051083088,0,0.114417754,0.114417754,0.189937308,0.000231717,0.000373581,1
1795,1,-1,0.012276292,1.012276292,0,0.276750326,0.276750326,0.387132406,0.00056047,0.000761437,1
1796,0,0,-0.048627406,0.048627406,0,0.300009429,0.300009429,0.403849483,0.000607574,0.000794318,1
1797,1,0,-0.01472716,0.01472716,0,0.079599798,0.079599798,0.098036222,0.000161204,0.000192824,1
1798,0,0,-0.017081246,0.017081246,0,0.085093066,0.085093066,0.095023692,0.000172329,0.000186899,1
1799,1,0,-0.013804391,0.013804391,0,0.078575574,0.078575574,0.102415442,0.00015913,0.000201437,1
1800,0,0,-0.035719082,0.035719082,0,0.208730325,0.208730325,0.31082359,0.000422717,0.000611348,1
1801,0,0,-0.027442992,0.027442992,0,0.117458172,0.117458172,0.15261516,0.000237874,0.000300173,1
1802,1,-1,-0.022539862,0.977460146,0,0.086232692,0.086232692,0.114588022,0.000174637,0.000225379,1
1803,1,0,-0.026625685,0.026625685,0,0.068027072,0.068027072,0.074139245,0.000137767,0.000145822,1
1804,1,0,-0.023673899,0.023673899,0,0.065756105,0.065756105,0.07047037,0.000133168,0.000138606,1
1805,0,0,-0.014341861,0.014341861,0,0.095548928,0.095548928,0.121882655,0.000193504,0.000239727,1
1806,1,0,-0.018736035,0.018736035,0,0.062766679,0.062766679,0.07043305,0.000127114,0.000138532,1
1807,1,0,-0.04286968,0.04286968,0,0.088324346,0.088324346,0.111165605,0.000178873,0.000218648,1
1808,1,0,-0.032988634,0.032988634,0,0.059075568,0.059075568,0.059951652,0.000119639,0.000117917,1
1809,0,0,-0.037275907,0.037275907,0,0.094587743,0.094587743,0.107964113,0.000191557,0.000212351,1
1810,0,0,0.002206296,0.002206296,0,0.09012574,0.09012574,0.112587787,0.000182521,0.000221445,1
1811,0,0,-0.00754562,0.00754562,0,0.142655998,0.142655998,0.184431329,0.000288904,0.000362752,1
1812,0,0,-0.002348408,0.002348408,0,0.155900151,0.155900151,0.224451527,0.000315726,0.000441466,1
1813,1,0,-0.0134397,0.0134397,0,0.073436037,0.073436037,0.093204841,0.000148721,0.000183321,1
1814,0,0,-0.010128736,0.010128736,0,0.151615113,0.151615113,0.237768725,0.000307048,0.000467659,1
1815,1,0,0.124933094,0.124933094,0,0.295749843,0.295749843,0.476817697,0.000598947,0.000937836,1
1816,1,0,0.058419526,0.058419526,1,0.405167997,0.594832003,0.514915705,0.001204643,0.00101277,0
1817,1,0,0.001614921,0.001614921,0,0.116037793,0.116037793,0.167838141,0.000234998,0.000330115,1
1818,1,0,0.001607932,0.001607932,0,0.099832304,0.099832304,0.13711454,0.000202179,0.000269686,1
1819,1,0,-0.015887648,0.015887648,0,0.073891558,0.073891558,0.094355874,0.000149644,0.000185585,1
1820,1,-1,-0.008341096,0.991658926,0,0.087150998,0.087150998,0.111496881,0.000176497,0.000219299,1
1821,0,0,-0.01686012,0.01686012,0,0.085410841,0.085410841,0.098766834,0.000172972,0.000194261,1
1822,0,0,-0.013637625,0.013637625,0,0.131295353,0.131295353,0.178947464,0.000265897,0.000351966,1
1823,0,0,-0.071504615,0.071504615,0,0.156472906,0.156472906,0.194251135,0.000316886,0.000382066,1
1824,1,0,-0.019444942,0.019444942,0,0.064422764,0.064422764,0.0725853,0.000130468,0.000142766,1
1825,0,0,-0.011348173,0.011348173,0,0.080954894,0.080954894,0.085997455,0.000163948,0.000169145,1
1826,0,0,-0.033389583,0.033389583,0,0.093126386,0.093126386,0.095558845,0.000188598,0.000187951,1
1827,1,0,-0.005114488,0.005114488,0,0.085968889,0.085968889,0.112367794,0.000174103,0.000221012,1
1828,0,0,-0.012867652,0.012867652,0,0.105111256,0.105111256,0.153452158,0.000212869,0.00030182,1
1829,1,0,0.002550185,0.002550185,0,0.096844986,0.096844986,0.116826877,0.000196129,0.000229783,1
1830,0,0,0.010826081,0.010826081,1,0.249020845,0.750979185,0.65023309,0.001520869,0.001278921,0
1831,0,0,-0.027039751,0.027039751,0,0.08634264,0.08634264,0.093257308,0.00017486,0.000183425,1
1832,0,0,-0.026477121,0.026477121,0,0.091462277,0.091462277,0.109401204,0.000185228,0.000215177,1
1833,0,1,-0.018755369,1.018755317,0,0.09905269,0.09905269,0.123425074,0.0002006,0.00024276,1
1834,0,0,-0.006865934,0.006865934,0,0.088564828,0.088564828,0.103145733,0.00017936,0.000202874,1
1835,1,1,0.026676595,0.973323405,1,0.167341456,0.832658529,0.795156598,0.001686285,0.001563966,0
1836,0,1,-0.024261013,1.024260998,0,0.20952034,0.20952034,0.287365466,0.000424317,0.000565209,1
1837,0,0,-0.030345351,0.030345351,1,0.271753699,0.728246331,0.642440081,0.001474831,0.001263593,0
1838,1,0,-0.011518314,0.011518314,0,0.079858243,0.079858243,0.104896791,0.000161727,0.000206318,1
1839,0,0,0.007585973,0.007585973,1,0.348978013,0.651021957,0.489377499,0.001318438,0.00096254,0
1840,1,0,-0.008740261,0.008740261,0,0.097617231,0.097617231,0.136375785,0.000197693,0.000268233,1
1841,0,0,-0.050080448,0.050080448,0,0.207138434,0.207138434,0.294240475,0.000419493,0.000578731,1
1842,1,0,-0.020947978,0.020947978,0,0.083220348,0.083220348,0.106368966,0.000168536,0.000209213,1
1843,1,0,-0.033158951,0.033158951,0,0.071487866,0.071487866,0.086433694,0.000144776,0.000170003,1
1844,1,0,-0.018208221,0.018208221,0,0.067360409,0.067360409,0.080635227,0.000136417,0.000158599,1
1845,0,0,-0.020084694,0.020084694,0,0.087456293,0.087456293,0.100513227,0.000177115,0.000197696,1
1846,1,0,-0.002388969,0.002388969,1,0.174006402,0.825993598,0.7693367,0.001672787,0.001513182,0
1847,0,-1,-0.027866267,0.972133756,1,0.151310802,0.848689198,0.809083641,0.00171875,0.001591359,0
1848,0,-1,0.039643481,1.039643526,1,0.157363445,0.842636585,0.770226598,0.001706492,0.001514932,0
1849,0,0,-0.022013329,0.022013329,0,0.086822703,0.086822703,0.100317828,0.000175832,0.000197312,1
1850,0,0,-0.008924328,0.008924328,0,0.114648364,0.114648364,0.16149804,0.000232184,0.000317645,1
1851,0,0,-0.026331216,0.026331216,0,0.165957585,0.165957585,0.206259325,0.000336094,0.000405684,1
1852,0,0,-0.024307959,0.024307959,0,0.087321423,0.087321423,0.102826439,0.000176842,0.000202246,1
1853,0,0,0.00075084,0.00075084,0,0.097746596,0.097746596,0.122150935,0.000197955,0.000240254,1
1854,1,0,-0.020186238,0.020186238,0,0.103038155,0.103038155,0.126597062,0.000208671,0.000248999,1
1855,1,0,-0.027688526,0.027688526,0,0.065652601,0.065652601,0.078645736,0.000132958,0.000154686,1
1856,0,0,-0.017864853,0.017864853,0,0.088812113,0.088812113,0.103020042,0.000179861,0.000202627,1
1857,1,0,0.021824524,0.021824524,0,0.153764561,0.153764561,0.23855263,0.000311401,0.000469201,1
1858,0,0,-0.017054118,0.017054118,0,0.131373674,0.131373674,0.186210588,0.000266056,0.000366251,1
1859,1,0,-0.010332048,0.010332048,0,0.074227326,0.074227326,0.091515258,0.000150324,0.000179998,1
1860,0,1,-0.058094762,1.05809474,0,0.168177158,0.168177158,0.198370129,0.000340589,0.000390167,1
1861,0,0,-0.00974068,0.00974068,0,0.083544455,0.083544455,0.096344776,0.000169193,0.000189497,1
1862,1,0,-0.002919532,0.002919532,1,0.115902454,0.884097576,0.845255256,0.001790458,0.001662503,0
1863,0,0,-0.088667691,0.088667691,0,0.266374111,0.266374111,0.333170831,0.000539456,0.000655302,1
1864,0,-1,0.04547599,1.04547596,1,0.162486583,0.837513447,0.750588,0.001696117,0.001476305,0
1865,0,0,-0.022366971,0.022366971,0,0.088325664,0.088325664,0.105349034,0.000178876,0.000207207,1
1866,0,0,0.008636653,0.008636653,0,0.107072368,0.107072368,0.148309246,0.000216841,0.000291704,1
1867,1,0,-0.021104775,0.021104775,0,0.093358278,0.093358278,0.121414311,0.000189067,0.000238806,1
1868,0,0,-0.011146739,0.011146739,0,0.086719885,0.086719885,0.105832241,0.000175624,0.000208158,1
1869,0,0,-0.016021647,0.016021647,0,0.08697582,0.08697582,0.106090218,0.000176142,0.000208665,1
1870,0,0,-0.044911832,0.044911832,0,0.164974242,0.164974242,0.203518629,0.000334103,0.000400294,1
1871,1,0,-0.014905795,0.014905795,0,0.061831146,0.061831146,0.078309163,0.000125219,0.000154024,1
1872,0,0,-0.015301324,0.015301324,0,0.110830851,0.110830851,0.143181682,0.000224453,0.000281619,1
1873,0,0,-0.033432823,0.033432823,0,0.091506958,0.091506958,0.098987594,0.000185318,0.000194695,1
1874,1,0,0.00402461,0.00402461,0,0.137028366,0.137028366,0.173557147,0.000277507,0.000341364,1
1875,1,0,-0.027986854,0.027986854,0,0.105720788,0.105720788,0.124000631,0.000214104,0.000243893,1
1876,1,0,-0.021171227,0.021171227,0,0.066590331,0.066590331,0.063394651,0.000134858,0.000124689,0
1877,1,0,-0.024947107,0.024947107,0,0.208628699,0.208628699,0.272701472,0.000422511,0.000536367,1
1878,0,0,-0.028961066,0.028961066,0,0.090798907,0.090798907,0.120902345,0.000183884,0.000237799,1
1879,0,0,-0.031871498,0.031871498,0,0.200315893,0.200315893,0.264684737,0.000405676,0.000520599,1
1880,0,0,-0.007561967,0.007561967,0,0.082265876,0.082265876,0.101637214,0.000166603,0.000199907,1
1881,1,0,-0.058250785,0.058250785,0,0.121533036,0.121533036,0.143510371,0.000246126,0.000282266,1
1882,0,0,0.027284592,0.027284592,0,0.263936341,0.263936341,0.431679487,0.000534519,0.000849055,1
1883,0,-1,-0.080298319,0.919701695,1,0.306048661,0.693951368,0.556676984,0.001405378,0.001094909,0
1884,0,0,-0.03417664,0.03417664,0,0.091839135,0.091839135,0.115440339,0.000185991,0.000227056,1
1885,0,0,-0.077780701,0.077780701,1,0.169948131,0.830051899,0.793532014,0.001681006,0.001560771,0
1886,1,0,-0.009441607,0.009441607,0,0.077824734,0.077824734,0.106374152,0.000157609,0.000209224,1
1887,1,-1,-0.032933846,0.967066169,0,0.088140726,0.088140726,0.107483231,0.000178501,0.000211405,1
1888,0,0,-0.011763886,0.011763886,0,0.088958077,0.088958077,0.097131141,0.000180156,0.000191044,1
1889,1,0,-0.046195313,0.046195313,0,0.062410779,0.062410779,0.067062587,0.000126393,0.000131903,1
1890,0,0,-0.017091237,0.017091237,0,0.091351368,0.091351368,0.090338953,0.000185003,0.000177685,0
1891,1,0,-0.027964085,0.027964085,0,0.087207787,0.087207787,0.134095699,0.000176612,0.000263748,1
1892,0,0,0.018298537,0.018298537,1,0.356125295,0.643874705,0.467833042,0.001303963,0.000920165,0
1893,1,0,-0.027295604,0.027295604,0,0.085725829,0.085725829,0.096691325,0.00017361,0.000190179,1
1894,0,0,-0.003570937,0.003570937,0,0.104310095,0.104310095,0.155336723,0.000211247,0.000305526,1
1895,1,0,-0.040834308,0.040834308,0,0.090397298,0.090397298,0.115962289,0.000183071,0.000228082,1
1896,0,1,-0.016856708,1.01685667,0,0.105106726,0.105106726,0.13330254,0.00021286,0.000262188,1
1897,1,0,-0.015529864,0.015529864,0,0.074426435,0.074426435,0.095633358,0.000150727,0.000188098,1
1898,0,0,-0.021451816,0.021451816,0,0.093122683,0.093122683,0.113827407,0.00018859,0.000223883,1
1899,1,0,-0.01865644,0.01865644,0,0.071358114,0.071358114,0.081209198,0.000144513,0.000159728,1
1900,1,0,-0.022121012,0.022121012,0,0.067167982,0.067167982,0.064571396,0.000136027,0.000127003,0
1901,0,0,-0.018883433,0.018883433,0,0.081293069,0.081293069,0.098615795,0.000164633,0.000193964,1
1902,1,0,0.056648552,0.056648552,0,0.180372089,0.180372089,0.218546063,0.000365286,0.000429851,1
1903,1,0,-0.010175787,0.010175787,0,0.078246124,0.078246124,0.10666351,0.000158463,0.000209793,1
1904,1,0,0.006002292,0.006002292,0,0.129841506,0.129841506,0.190565675,0.000262953,0.000374817,1
1905,0,1,-0.041783482,1.041783452,0,0.113883086,0.113883086,0.13517344,0.000230634,0.000265868,1
1906,1,0,-0.034034058,0.034034058,1,0.244102761,0.755897224,0.727201104,0.001530829,0.001430307,0
1907,1,0,-0.015363872,0.015363872,0,0.074973218,0.074973218,0.094365761,0.000151834,0.000185605,1
1908,0,0,-0.028723314,0.028723314,0,0.119135179,0.119135179,0.15626505,0.00024127,0.000307352,1
1909,1,0,-0.024085708,0.024085708,0,0.064977914,0.064977914,0.071642242,0.000131592,0.000140911,1
1910,1,0,-0.033992782,0.033992782,0,0.094696239,0.094696239,0.116356172,0.000191777,0.000228857,1
1911,0,0,-0.003584146,0.003584146,0,0.112648867,0.112648867,0.159448788,0.000228134,0.000313614,1
1912,1,0,-0.014598764,0.014598764,0,0.097966395,0.097966395,0.132986084,0.0001984,0.000261566,1
1913,0,0,-0.010226071,0.010226071,0,0.09115345,0.09115345,0.114863232,0.000184602,0.000225921,1
1914,1,1,-0.003709033,1.003709078,1,0.11890766,0.88109231,0.853238881,0.001784372,0.001678206,0
1915,0,0,-0.052992165,0.052992165,1,0.332242101,0.667757869,0.510497212,0.001352331,0.001004079,0
1916,1,-1,0.017735392,1.017735362,0,0.186801881,0.186801881,0.324987322,0.000378308,0.000639206,1
1917,0,0,-0.017127596,0.017127596,0,0.102081433,0.102081433,0.125109196,0.000206733,0.000246073,1
1918,0,0,-0.003402352,0.003402352,1,0.359090418,0.640909553,0.472654641,0.001297958,0.000929648,0
1919,1,0,-0.019855723,0.019855723,1,0.109833747,0.890166283,0.851924539,0.001802748,0.001675621,0
1920,1,1,-0.053577632,1.053577662,1,0.131089255,0.86891073,0.833886981,0.001759702,0.001640143,0
1921,1,0,-0.024024617,0.024024617,0,0.05932669,0.05932669,0.069696419,0.000120147,0.000137083,1
1922,1,0,-0.009757929,0.009757929,0,0.073309794,0.073309794,0.090777114,0.000148466,0.000178546,1
1923,1,0,-0.040377438,0.040377438,0,0.056781955,0.056781955,0.061614454,0.000114994,0.000121187,1
1924,0,0,-0.019164875,0.019164875,0,0.087265752,0.087265752,0.095670767,0.000176729,0.000188172,1
1925,1,0,-0.006443657,0.006443657,0,0.071255498,0.071255498,0.082672715,0.000144305,0.000162606,1
1926,0,0,-0.028112769,0.028112769,1,0.248015955,0.75198406,0.644117236,0.001522904,0.001266892,0
1927,1,0,-0.019197606,0.019197606,0,0.082116388,0.082116388,0.104800135,0.000166301,0.000206128,1
1928,0,0,0.004623808,0.004623808,0,0.096889995,0.096889995,0.125577196,0.00019622,0.000246993,1
1929,1,0,-0.019131623,0.019131623,0,0.066647261,0.066647261,0.072435021,0.000134973,0.00014247,1
1930,0,0,-0.016597524,0.016597524,0,0.081961058,0.081961058,0.100650594,0.000165986,0.000197966,1
1931,1,0,-0.018843904,0.018843904,0,0.076656863,0.076656863,0.093432911,0.000155244,0.00018377,1
1932,1,0,0.006852835,0.006852835,1,0.195785731,0.804214239,0.729061365,0.00162868,0.001433965,0
1933,0,0,-0.014025837,0.014025837,1,0.332634926,0.667365074,0.523186326,0.001351536,0.001029037,0
1934,1,0,-0.028969817,0.028969817,0,0.06539122,0.06539122,0.076001875,0.000132429,0.000149485,1
1935,1,0,-0.008646071,0.008646071,0,0.071821302,0.071821302,0.088355213,0.000145451,0.000173783,1
1936,1,0,-0.010586806,0.010586806,0,0.096335813,0.096335813,0.126184791,0.000195098,0.000248188,1
